slug,name,season,team
weemsso01,Sonny Weems,2016,PHILADELPHIA 76ERS
lylestr01,Trey Lyles,2016,UTAH JAZZ
lylestr01,Trey Lyles,2017,UTAH JAZZ
lylestr01,Trey Lyles,2018,DENVER NUGGETS
lylestr01,Trey Lyles,2019,DENVER NUGGETS
mejrisa01,Salah Mejri,2016,DALLAS MAVERICKS
mejrisa01,Salah Mejri,2017,DALLAS MAVERICKS
mejrisa01,Salah Mejri,2018,DALLAS MAVERICKS
mejrisa01,Salah Mejri,2019,DALLAS MAVERICKS
dekkesa01,Sam Dekker,2016,HOUSTON ROCKETS
dekkesa01,Sam Dekker,2017,HOUSTON ROCKETS
dekkesa01,Sam Dekker,2018,LOS ANGELES CLIPPERS
dekkesa01,Sam Dekker,2019,TOT
dekkesa01,Sam Dekker,2019,CLEVELAND CAVALIERS
dekkesa01,Sam Dekker,2019,WASHINGTON WIZARDS
woodch01,Christian Wood,2016,PHILADELPHIA 76ERS
woodch01,Christian Wood,2017,CHARLOTTE HORNETS
woodch01,Christian Wood,2018,Did Not Play
woodch01,Christian Wood,2019,TOT
woodch01,Christian Wood,2019,MILWAUKEE BUCKS
woodch01,Christian Wood,2019,NEW ORLEANS PELICANS
youngjo01,Joe Young,2016,INDIANA PACERS
youngjo01,Joe Young,2017,INDIANA PACERS
youngjo01,Joe Young,2018,INDIANA PACERS
roziete01,Terry Rozier,2016,BOSTON CELTICS
roziete01,Terry Rozier,2017,BOSTON CELTICS
roziete01,Terry Rozier,2018,BOSTON CELTICS
roziete01,Terry Rozier,2019,BOSTON CELTICS
kaminfr01,Frank Kaminsky,2016,CHARLOTTE HORNETS
kaminfr01,Frank Kaminsky,2017,CHARLOTTE HORNETS
kaminfr01,Frank Kaminsky,2018,CHARLOTTE HORNETS
kaminfr01,Frank Kaminsky,2019,CHARLOTTE HORNETS
russeda01,D'Angelo Russell,2016,LOS ANGELES LAKERS
russeda01,D'Angelo Russell,2017,LOS ANGELES LAKERS
russeda01,D'Angelo Russell,2018,BROOKLYN NETS
russeda01,D'Angelo Russell,2019,BROOKLYN NETS
turnemy01,Myles Turner,2016,INDIANA PACERS
turnemy01,Myles Turner,2017,INDIANA PACERS
turnemy01,Myles Turner,2018,INDIANA PACERS
turnemy01,Myles Turner,2019,INDIANA PACERS
tavarwa01,Edy Tavares,2016,ATLANTA HAWKS
tavarwa01,Edy Tavares,2017,TOT
tavarwa01,Edy Tavares,2017,ATLANTA HAWKS
tavarwa01,Edy Tavares,2017,CLEVELAND CAVALIERS
marjabo01,Boban Marjanovic,2016,SAN ANTONIO SPURS
marjabo01,Boban Marjanovic,2017,DETROIT PISTONS
marjabo01,Boban Marjanovic,2018,TOT
marjabo01,Boban Marjanovic,2018,DETROIT PISTONS
marjabo01,Boban Marjanovic,2018,LOS ANGELES CLIPPERS
marjabo01,Boban Marjanovic,2019,TOT
marjabo01,Boban Marjanovic,2019,LOS ANGELES CLIPPERS
marjabo01,Boban Marjanovic,2019,PHILADELPHIA 76ERS
brownan02,Anthony Brown,2016,LOS ANGELES LAKERS
brownan02,Anthony Brown,2017,TOT
brownan02,Anthony Brown,2017,NEW ORLEANS PELICANS
brownan02,Anthony Brown,2017,ORLANDO MAGIC
brownan02,Anthony Brown,2018,MINNESOTA TIMBERWOLVES
connapa01,Pat Connaughton,2016,PORTLAND TRAIL BLAZERS
connapa01,Pat Connaughton,2017,PORTLAND TRAIL BLAZERS
connapa01,Pat Connaughton,2018,PORTLAND TRAIL BLAZERS
connapa01,Pat Connaughton,2019,MILWAUKEE BUCKS
pleisti01,Tibor Pleiss,2016,UTAH JAZZ
oubreke01,Kelly Oubre,2016,WASHINGTON WIZARDS
oubreke01,Kelly Oubre,2017,WASHINGTON WIZARDS
oubreke01,Kelly Oubre,2018,WASHINGTON WIZARDS
oubreke01,Kelly Oubre,2019,TOT
oubreke01,Kelly Oubre,2019,WASHINGTON WIZARDS
oubreke01,Kelly Oubre,2019,PHOENIX SUNS
montelu01,Luis Montero,2016,PORTLAND TRAIL BLAZERS
montelu01,Luis Montero,2017,Did Not Play
montelu01,Luis Montero,2018,DETROIT PISTONS
payneca01,Cameron Payne,2016,OKLAHOMA CITY THUNDER
payneca01,Cameron Payne,2017,TOT
payneca01,Cameron Payne,2017,OKLAHOMA CITY THUNDER
payneca01,Cameron Payne,2017,CHICAGO BULLS
payneca01,Cameron Payne,2018,CHICAGO BULLS
payneca01,Cameron Payne,2019,TOT
payneca01,Cameron Payne,2019,CHICAGO BULLS
payneca01,Cameron Payne,2019,CLEVELAND CAVALIERS
powelno01,Norman Powell,2016,TORONTO RAPTORS
powelno01,Norman Powell,2017,TORONTO RAPTORS
powelno01,Norman Powell,2018,TORONTO RAPTORS
powelno01,Norman Powell,2019,TORONTO RAPTORS
wrighde01,Delon Wright,2016,TORONTO RAPTORS
wrighde01,Delon Wright,2017,TORONTO RAPTORS
wrighde01,Delon Wright,2018,TORONTO RAPTORS
wrighde01,Delon Wright,2019,TOT
wrighde01,Delon Wright,2019,TORONTO RAPTORS
wrighde01,Delon Wright,2019,MEMPHIS GRIZZLIES
portibo01,Bobby Portis,2016,CHICAGO BULLS
portibo01,Bobby Portis,2017,CHICAGO BULLS
portibo01,Bobby Portis,2018,CHICAGO BULLS
portibo01,Bobby Portis,2019,TOT
portibo01,Bobby Portis,2019,CHICAGO BULLS
portibo01,Bobby Portis,2019,WASHINGTON WIZARDS
hunterj01,R.J. Hunter,2016,BOSTON CELTICS
hunterj01,R.J. Hunter,2017,CHICAGO BULLS
hunterj01,R.J. Hunter,2018,HOUSTON ROCKETS
hunterj01,R.J. Hunter,2019,BOSTON CELTICS
richajo01,Josh Richardson,2016,MIAMI HEAT
richajo01,Josh Richardson,2017,MIAMI HEAT
richajo01,Josh Richardson,2018,MIAMI HEAT
richajo01,Josh Richardson,2019,MIAMI HEAT
artesro01,Metta World Peace,2000,CHICAGO BULLS
artesro01,Metta World Peace,2001,CHICAGO BULLS
artesro01,Metta World Peace,2002,TOT
artesro01,Metta World Peace,2002,CHICAGO BULLS
artesro01,Metta World Peace,2002,INDIANA PACERS
artesro01,Metta World Peace,2003,INDIANA PACERS
artesro01,Metta World Peace,2004,INDIANA PACERS
artesro01,Metta World Peace,2005,INDIANA PACERS
artesro01,Metta World Peace,2006,TOT
artesro01,Metta World Peace,2006,INDIANA PACERS
artesro01,Metta World Peace,2006,SACRAMENTO KINGS
artesro01,Metta World Peace,2007,SACRAMENTO KINGS
artesro01,Metta World Peace,2008,SACRAMENTO KINGS
artesro01,Metta World Peace,2009,HOUSTON ROCKETS
artesro01,Metta World Peace,2010,LOS ANGELES LAKERS
artesro01,Metta World Peace,2011,LOS ANGELES LAKERS
artesro01,Metta World Peace,2012,LOS ANGELES LAKERS
artesro01,Metta World Peace,2013,LOS ANGELES LAKERS
artesro01,Metta World Peace,2014,NEW YORK KNICKS
artesro01,Metta World Peace,2015,Did Not Play (other pro leagues—China & Italy)
artesro01,Metta World Peace,2016,LOS ANGELES LAKERS
artesro01,Metta World Peace,2017,LOS ANGELES LAKERS
nancela02,Larry Nance,2016,LOS ANGELES LAKERS
nancela02,Larry Nance,2017,LOS ANGELES LAKERS
nancela02,Larry Nance,2018,TOT
nancela02,Larry Nance,2018,LOS ANGELES LAKERS
nancela02,Larry Nance,2018,CLEVELAND CAVALIERS
nancela02,Larry Nance,2019,CLEVELAND CAVALIERS
feliccr01,Cristiano Felicio,2016,CHICAGO BULLS
feliccr01,Cristiano Felicio,2017,CHICAGO BULLS
feliccr01,Cristiano Felicio,2018,CHICAGO BULLS
feliccr01,Cristiano Felicio,2019,CHICAGO BULLS
jonesty01,Tyus Jones,2016,MINNESOTA TIMBERWOLVES
jonesty01,Tyus Jones,2017,MINNESOTA TIMBERWOLVES
jonesty01,Tyus Jones,2018,MINNESOTA TIMBERWOLVES
jonesty01,Tyus Jones,2019,MINNESOTA TIMBERWOLVES
simmojo02,Jonathon Simmons,2016,SAN ANTONIO SPURS
simmojo02,Jonathon Simmons,2017,SAN ANTONIO SPURS
simmojo02,Jonathon Simmons,2018,ORLANDO MAGIC
simmojo02,Jonathon Simmons,2019,TOT
simmojo02,Jonathon Simmons,2019,ORLANDO MAGIC
simmojo02,Jonathon Simmons,2019,PHILADELPHIA 76ERS
alexacl01,Cliff Alexander,2016,PORTLAND TRAIL BLAZERS
harriaa01,Aaron Harrison,2016,CHARLOTTE HORNETS
harriaa01,Aaron Harrison,2017,CHARLOTTE HORNETS
harriaa01,Aaron Harrison,2018,DALLAS MAVERICKS
hillida01,Darrun Hilliard,2016,DETROIT PISTONS
hillida01,Darrun Hilliard,2017,DETROIT PISTONS
hillida01,Darrun Hilliard,2018,SAN ANTONIO SPURS
reedwi02,Willie Reed,2016,BROOKLYN NETS
reedwi02,Willie Reed,2017,MIAMI HEAT
reedwi02,Willie Reed,2018,TOT
reedwi02,Willie Reed,2018,LOS ANGELES CLIPPERS
reedwi02,Willie Reed,2018,DETROIT PISTONS
martija01,Jarell Martin,2016,MEMPHIS GRIZZLIES
martija01,Jarell Martin,2017,MEMPHIS GRIZZLIES
martija01,Jarell Martin,2018,MEMPHIS GRIZZLIES
martija01,Jarell Martin,2019,ORLANDO MAGIC
eddieja01,Jarell Eddie,2016,WASHINGTON WIZARDS
eddieja01,Jarell Eddie,2017,PHOENIX SUNS
eddieja01,Jarell Eddie,2018,TOT
eddieja01,Jarell Eddie,2018,BOSTON CELTICS
eddieja01,Jarell Eddie,2018,CHICAGO BULLS
dawsobr01,Branden Dawson,2016,LOS ANGELES CLIPPERS
obriejj01,J.J. O'Brien,2016,UTAH JAZZ
applike01,Keith Appling,2016,ORLANDO MAGIC
dejeabr01,Bryce Dejean-Jones,2016,NEW ORLEANS PELICANS
looneke01,Kevon Looney,2016,GOLDEN STATE WARRIORS
looneke01,Kevon Looney,2017,GOLDEN STATE WARRIORS
looneke01,Kevon Looney,2018,GOLDEN STATE WARRIORS
looneke01,Kevon Looney,2019,GOLDEN STATE WARRIORS
mcraejo01,Jordan McRae,2016,TOT
mcraejo01,Jordan McRae,2016,PHOENIX SUNS
mcraejo01,Jordan McRae,2016,CLEVELAND CAVALIERS
mcraejo01,Jordan McRae,2017,CLEVELAND CAVALIERS
mcraejo01,Jordan McRae,2018,Did Not Play
mcraejo01,Jordan McRae,2019,WASHINGTON WIZARDS
antetth01,Thanasis Antetokounmpo,2016,NEW YORK KNICKS
johnsor01,Orlando Johnson,2013,INDIANA PACERS
johnsor01,Orlando Johnson,2014,TOT
johnsor01,Orlando Johnson,2014,INDIANA PACERS
johnsor01,Orlando Johnson,2014,SACRAMENTO KINGS
johnsor01,Orlando Johnson,2015,Did Not Play
johnsor01,Orlando Johnson,2016,TOT
johnsor01,Orlando Johnson,2016,PHOENIX SUNS
johnsor01,Orlando Johnson,2016,NEW ORLEANS PELICANS
mcculch01,Chris McCullough,2016,BROOKLYN NETS
mcculch01,Chris McCullough,2017,TOT
mcculch01,Chris McCullough,2017,BROOKLYN NETS
mcculch01,Chris McCullough,2017,WASHINGTON WIZARDS
mcculch01,Chris McCullough,2018,WASHINGTON WIZARDS
stephal01,Alex Stepheson,2016,TOT
stephal01,Alex Stepheson,2016,LOS ANGELES CLIPPERS
stephal01,Alex Stepheson,2016,MEMPHIS GRIZZLIES
harpeju01,Justin Harper,2012,ORLANDO MAGIC
harpeju01,Justin Harper,2013,Did Not Play
harpeju01,Justin Harper,2014,Did Not Play
harpeju01,Justin Harper,2015,Did Not Play
harpeju01,Justin Harper,2016,DETROIT PISTONS
harpeju01,Justin Harper,2017,PHILADELPHIA 76ERS
toupaax01,Axel Toupane,2016,DENVER NUGGETS
toupaax01,Axel Toupane,2017,TOT
toupaax01,Axel Toupane,2017,MILWAUKEE BUCKS
toupaax01,Axel Toupane,2017,NEW ORLEANS PELICANS
weberbr01,Briante Weber,2016,TOT
weberbr01,Briante Weber,2016,MEMPHIS GRIZZLIES
weberbr01,Briante Weber,2016,MIAMI HEAT
weberbr01,Briante Weber,2017,TOT
weberbr01,Briante Weber,2017,GOLDEN STATE WARRIORS
weberbr01,Briante Weber,2017,CHARLOTTE HORNETS
weberbr01,Briante Weber,2018,TOT
weberbr01,Briante Weber,2018,HOUSTON ROCKETS
weberbr01,Briante Weber,2018,MEMPHIS GRIZZLIES
goudean01,Andrew Goudelock,2012,LOS ANGELES LAKERS
goudean01,Andrew Goudelock,2013,LOS ANGELES LAKERS
goudean01,Andrew Goudelock,2014,Did Not Play (other pro league—Russia)
goudean01,Andrew Goudelock,2015,Did Not Play (other pro league—Turkey)
goudean01,Andrew Goudelock,2016,HOUSTON ROCKETS
clarkco01,Coty Clarke,2016,BOSTON CELTICS
willial03,Alan Williams,2016,PHOENIX SUNS
willial03,Alan Williams,2017,PHOENIX SUNS
willial03,Alan Williams,2018,PHOENIX SUNS
willial03,Alan Williams,2019,BROOKLYN NETS
munfoxa02,Xavier Munford,2016,MEMPHIS GRIZZLIES
munfoxa02,Xavier Munford,2017,Did Not Play
munfoxa02,Xavier Munford,2018,MILWAUKEE BUCKS
huestjo01,Josh Huestis,2016,OKLAHOMA CITY THUNDER
huestjo01,Josh Huestis,2017,OKLAHOMA CITY THUNDER
huestjo01,Josh Huestis,2018,OKLAHOMA CITY THUNDER
chrisra01,Rakeem Christmas,2016,INDIANA PACERS
chrisra01,Rakeem Christmas,2017,INDIANA PACERS
dukandu01,Duje Dukan,2016,SACRAMENTO KINGS
hollajo02,John Holland,2018,CLEVELAND CAVALIERS
hollajo02,John Holland,2019,CLEVELAND CAVALIERS
kuzmimi01,Mindaugas Kuzminskas,2017,NEW YORK KNICKS
kuzmimi01,Mindaugas Kuzminskas,2018,NEW YORK KNICKS
liggide01,DeAndre Liggins,2012,ORLANDO MAGIC
liggide01,DeAndre Liggins,2013,OKLAHOMA CITY THUNDER
liggide01,DeAndre Liggins,2014,MIAMI HEAT
liggide01,DeAndre Liggins,2015,Did Not Play (other pro league—Russia)
liggide01,DeAndre Liggins,2016,Did Not Play (other pro league—G-League)
liggide01,DeAndre Liggins,2017,TOT
liggide01,DeAndre Liggins,2017,CLEVELAND CAVALIERS
liggide01,DeAndre Liggins,2017,DALLAS MAVERICKS
liggide01,DeAndre Liggins,2018,TOT
liggide01,DeAndre Liggins,2018,MILWAUKEE BUCKS
liggide01,DeAndre Liggins,2018,NEW ORLEANS PELICANS
bertada01,Davis Bertans,2017,SAN ANTONIO SPURS
bertada01,Davis Bertans,2018,SAN ANTONIO SPURS
bertada01,Davis Bertans,2019,SAN ANTONIO SPURS
bakerro01,Ron Baker,2017,NEW YORK KNICKS
bakerro01,Ron Baker,2018,NEW YORK KNICKS
bakerro01,Ron Baker,2019,TOT
bakerro01,Ron Baker,2019,NEW YORK KNICKS
bakerro01,Ron Baker,2019,WASHINGTON WIZARDS
mccawpa01,Patrick McCaw,2017,GOLDEN STATE WARRIORS
mccawpa01,Patrick McCaw,2018,GOLDEN STATE WARRIORS
mccawpa01,Patrick McCaw,2019,TOT
mccawpa01,Patrick McCaw,2019,CLEVELAND CAVALIERS
mccawpa01,Patrick McCaw,2019,TORONTO RAPTORS
hernawi01,Willy Hernangomez,2017,NEW YORK KNICKS
hernawi01,Willy Hernangomez,2018,TOT
hernawi01,Willy Hernangomez,2018,NEW YORK KNICKS
hernawi01,Willy Hernangomez,2018,CHARLOTTE HORNETS
hernawi01,Willy Hernangomez,2019,CHARLOTTE HORNETS
forbebr01,Bryn Forbes,2017,SAN ANTONIO SPURS
forbebr01,Bryn Forbes,2018,SAN ANTONIO SPURS
forbebr01,Bryn Forbes,2019,SAN ANTONIO SPURS
laproni01,Nicolas Laprovittola,2017,SAN ANTONIO SPURS
rodrise01,Sergio Rodriguez,2007,PORTLAND TRAIL BLAZERS
rodrise01,Sergio Rodriguez,2008,PORTLAND TRAIL BLAZERS
rodrise01,Sergio Rodriguez,2009,PORTLAND TRAIL BLAZERS
rodrise01,Sergio Rodriguez,2010,TOT
rodrise01,Sergio Rodriguez,2010,SACRAMENTO KINGS
rodrise01,Sergio Rodriguez,2010,NEW YORK KNICKS
rodrise01,Sergio Rodriguez,2011,Did Not Play
rodrise01,Sergio Rodriguez,2012,Did Not Play
rodrise01,Sergio Rodriguez,2013,Did Not Play
rodrise01,Sergio Rodriguez,2014,Did Not Play
rodrise01,Sergio Rodriguez,2015,Did Not Play
rodrise01,Sergio Rodriguez,2016,Did Not Play
rodrise01,Sergio Rodriguez,2017,PHILADELPHIA 76ERS
baldwwa01,Wade Baldwin,2017,MEMPHIS GRIZZLIES
baldwwa01,Wade Baldwin,2018,PORTLAND TRAIL BLAZERS
baldwwa01,Wade Baldwin,2019,PORTLAND TRAIL BLAZERS
brownja02,Jaylen Brown,2017,BOSTON CELTICS
brownja02,Jaylen Brown,2018,BOSTON CELTICS
brownja02,Jaylen Brown,2019,BOSTON CELTICS
bendedr01,Dragan Bender,2017,PHOENIX SUNS
bendedr01,Dragan Bender,2018,PHOENIX SUNS
bendedr01,Dragan Bender,2019,PHOENIX SUNS
embiijo01,Joel Embiid,2017,PHILADELPHIA 76ERS
embiijo01,Joel Embiid,2018,PHILADELPHIA 76ERS
embiijo01,Joel Embiid,2019,PHILADELPHIA 76ERS
brogdma01,Malcolm Brogdon,2017,MILWAUKEE BUCKS
brogdma01,Malcolm Brogdon,2018,MILWAUKEE BUCKS
brogdma01,Malcolm Brogdon,2019,MILWAUKEE BUCKS
siakapa01,Pascal Siakam,2017,TORONTO RAPTORS
siakapa01,Pascal Siakam,2018,TORONTO RAPTORS
siakapa01,Pascal Siakam,2019,TORONTO RAPTORS
dunnkr01,Kris Dunn,2017,MINNESOTA TIMBERWOLVES
dunnkr01,Kris Dunn,2018,CHICAGO BULLS
dunnkr01,Kris Dunn,2019,CHICAGO BULLS
ingrabr01,Brandon Ingram,2017,LOS ANGELES LAKERS
ingrabr01,Brandon Ingram,2018,LOS ANGELES LAKERS
ingrabr01,Brandon Ingram,2019,LOS ANGELES LAKERS
mcgruro01,Rodney McGruder,2017,MIAMI HEAT
mcgruro01,Rodney McGruder,2018,MIAMI HEAT
mcgruro01,Rodney McGruder,2019,MIAMI HEAT
chrisse01,Semaj Christon,2017,OKLAHOMA CITY THUNDER
sabondo01,Domantas Sabonis,2017,OKLAHOMA CITY THUNDER
sabondo01,Domantas Sabonis,2018,INDIANA PACERS
sabondo01,Domantas Sabonis,2019,INDIANA PACERS
ulisty01,Tyler Ulis,2017,PHOENIX SUNS
ulisty01,Tyler Ulis,2018,PHOENIX SUNS
ulisty01,Tyler Ulis,2019,CHICAGO BULLS
chrisma01,Marquese Chriss,2017,PHOENIX SUNS
chrisma01,Marquese Chriss,2018,PHOENIX SUNS
chrisma01,Marquese Chriss,2019,TOT
chrisma01,Marquese Chriss,2019,HOUSTON ROCKETS
chrisma01,Marquese Chriss,2019,CLEVELAND CAVALIERS
hieldbu01,Buddy Hield,2017,TOT
hieldbu01,Buddy Hield,2017,NEW ORLEANS PELICANS
hieldbu01,Buddy Hield,2017,SACRAMENTO KINGS
hieldbu01,Buddy Hield,2018,SACRAMENTO KINGS
hieldbu01,Buddy Hield,2019,SACRAMENTO KINGS
gbinimi01,Michael Gbinije,2017,DETROIT PISTONS
brussni01,Nicolas Brussino,2017,DALLAS MAVERICKS
brussni01,Nicolas Brussino,2018,ATLANTA HAWKS
whiteis01,Isaiah Whitehead,2017,BROOKLYN NETS
whiteis01,Isaiah Whitehead,2018,BROOKLYN NETS
davisde01,Deyonta Davis,2017,MEMPHIS GRIZZLIES
davisde01,Deyonta Davis,2018,MEMPHIS GRIZZLIES
davisde01,Deyonta Davis,2019,ATLANTA HAWKS
ellenhe01,Henry Ellenson,2017,DETROIT PISTONS
ellenhe01,Henry Ellenson,2018,DETROIT PISTONS
ellenhe01,Henry Ellenson,2019,TOT
ellenhe01,Henry Ellenson,2019,DETROIT PISTONS
ellenhe01,Henry Ellenson,2019,NEW YORK KNICKS
finnedo01,Dorian Finney-Smith,2017,DALLAS MAVERICKS
finnedo01,Dorian Finney-Smith,2018,DALLAS MAVERICKS
finnedo01,Dorian Finney-Smith,2019,DALLAS MAVERICKS
murraja01,Jamal Murray,2017,DENVER NUGGETS
murraja01,Jamal Murray,2018,DENVER NUGGETS
murraja01,Jamal Murray,2019,DENVER NUGGETS
hernaju01,Juan Hernangomez,2017,DENVER NUGGETS
hernaju01,Juan Hernangomez,2018,DENVER NUGGETS
hernaju01,Juan Hernangomez,2019,DENVER NUGGETS
harrian01,Andrew Harrison,2017,MEMPHIS GRIZZLIES
harrian01,Andrew Harrison,2018,MEMPHIS GRIZZLIES
harrian01,Andrew Harrison,2019,TOT
harrian01,Andrew Harrison,2019,MEMPHIS GRIZZLIES
harrian01,Andrew Harrison,2019,CLEVELAND CAVALIERS
harrian01,Andrew Harrison,2019,NEW ORLEANS PELICANS
abrinal01,Alex Abrines,2017,OKLAHOMA CITY THUNDER
abrinal01,Alex Abrines,2018,OKLAHOMA CITY THUNDER
abrinal01,Alex Abrines,2019,OKLAHOMA CITY THUNDER
poeltja01,Jakob Poeltl,2017,TORONTO RAPTORS
poeltja01,Jakob Poeltl,2018,TORONTO RAPTORS
poeltja01,Jakob Poeltl,2019,SAN ANTONIO SPURS
richama01,Malachi Richardson,2017,SACRAMENTO KINGS
richama01,Malachi Richardson,2018,TOT
richama01,Malachi Richardson,2018,SACRAMENTO KINGS
richama01,Malachi Richardson,2018,TORONTO RAPTORS
richama01,Malachi Richardson,2019,TORONTO RAPTORS
saricda01,Dario Saric,2017,PHILADELPHIA 76ERS
saricda01,Dario Saric,2018,PHILADELPHIA 76ERS
saricda01,Dario Saric,2019,TOT
saricda01,Dario Saric,2019,PHILADELPHIA 76ERS
saricda01,Dario Saric,2019,MINNESOTA TIMBERWOLVES
mcclesh01,Sheldon Mac,2017,WASHINGTON WIZARDS
satorto01,Tomas Satoransky,2017,WASHINGTON WIZARDS
satorto01,Tomas Satoransky,2018,WASHINGTON WIZARDS
satorto01,Tomas Satoransky,2019,WASHINGTON WIZARDS
bembrde01,DeAndre' Bembry,2017,ATLANTA HAWKS
bembrde01,DeAndre' Bembry,2018,ATLANTA HAWKS
bembrde01,DeAndre' Bembry,2019,ATLANTA HAWKS
delanma01,Malcolm Delaney,2017,ATLANTA HAWKS
delanma01,Malcolm Delaney,2018,ATLANTA HAWKS
princta02,Taurean Waller-Prince,2017,ATLANTA HAWKS
princta02,Taurean Waller-Prince,2018,ATLANTA HAWKS
princta02,Taurean Waller-Prince,2019,ATLANTA HAWKS
ochefda01,Daniel Ochefu,2017,WASHINGTON WIZARDS
zimmest01,Stephen Zimmerman,2017,ORLANDO MAGIC
hammoaj01,A.J. Hammons,2017,DALLAS MAVERICKS
niangge01,Georges Niang,2017,INDIANA PACERS
niangge01,Georges Niang,2018,UTAH JAZZ
niangge01,Georges Niang,2019,UTAH JAZZ
wiltjky01,Kyle Wiltjer,2017,HOUSTON ROCKETS
brownbo02,Bobby Brown,2009,TOT
brownbo02,Bobby Brown,2009,SACRAMENTO KINGS
brownbo02,Bobby Brown,2009,MINNESOTA TIMBERWOLVES
brownbo02,Bobby Brown,2010,TOT
brownbo02,Bobby Brown,2010,NEW ORLEANS HORNETS
brownbo02,Bobby Brown,2010,LOS ANGELES CLIPPERS
brownbo02,Bobby Brown,2011,Did Not Play (other pro league—Greece)
brownbo02,Bobby Brown,2012,Did Not Play (other pro league)
brownbo02,Bobby Brown,2013,Did Not Play (other pro league—Italy)
brownbo02,Bobby Brown,2014,Did Not Play (other pro league)
brownbo02,Bobby Brown,2015,Did Not Play (other pro league)
brownbo02,Bobby Brown,2016,Did Not Play (other pro league)
brownbo02,Bobby Brown,2017,HOUSTON ROCKETS
brownbo02,Bobby Brown,2018,HOUSTON ROCKETS
willitr02,Troy Williams,2017,TOT
willitr02,Troy Williams,2017,MEMPHIS GRIZZLIES
willitr02,Troy Williams,2017,HOUSTON ROCKETS
willitr02,Troy Williams,2018,TOT
willitr02,Troy Williams,2018,HOUSTON ROCKETS
willitr02,Troy Williams,2018,NEW YORK KNICKS
willitr02,Troy Williams,2019,SACRAMENTO KINGS
feldeka01,Kay Felder,2017,CLEVELAND CAVALIERS
feldeka01,Kay Felder,2018,TOT
feldeka01,Kay Felder,2018,CHICAGO BULLS
feldeka01,Kay Felder,2018,DETROIT PISTONS
luwawti01,Timothe Luwawu-Cabarrot,2017,PHILADELPHIA 76ERS
luwawti01,Timothe Luwawu-Cabarrot,2018,PHILADELPHIA 76ERS
luwawti01,Timothe Luwawu-Cabarrot,2019,TOT
luwawti01,Timothe Luwawu-Cabarrot,2019,OKLAHOMA CITY THUNDER
luwawti01,Timothe Luwawu-Cabarrot,2019,CHICAGO BULLS
zipsepa01,Paul Zipser,2017,CHICAGO BULLS
zipsepa01,Paul Zipser,2018,CHICAGO BULLS
diallch01,Cheick Diallo,2017,NEW ORLEANS PELICANS
diallch01,Cheick Diallo,2018,NEW ORLEANS PELICANS
diallch01,Cheick Diallo,2019,NEW ORLEANS PELICANS
murrade01,Dejounte Murray,2017,SAN ANTONIO SPURS
murrade01,Dejounte Murray,2018,SAN ANTONIO SPURS
valende01,Denzel Valentine,2017,CHICAGO BULLS
valende01,Denzel Valentine,2018,CHICAGO BULLS
bolomjo01,Joel Bolomboy,2017,UTAH JAZZ
bolomjo01,Joel Bolomboy,2018,MILWAUKEE BUCKS
makerth01,Thon Maker,2017,MILWAUKEE BUCKS
makerth01,Thon Maker,2018,MILWAUKEE BUCKS
makerth01,Thon Maker,2019,TOT
makerth01,Thon Maker,2019,MILWAUKEE BUCKS
makerth01,Thon Maker,2019,DETROIT PISTONS
stonedi01,Diamond Stone,2017,LOS ANGELES CLIPPERS
laymaja01,Jake Layman,2017,PORTLAND TRAIL BLAZERS
laymaja01,Jake Layman,2018,PORTLAND TRAIL BLAZERS
laymaja01,Jake Layman,2019,PORTLAND TRAIL BLAZERS
ndourma01,Maurice Ndour,2017,NEW YORK KNICKS
zubaciv01,Ivica Zubac,2017,LOS ANGELES LAKERS
zubaciv01,Ivica Zubac,2018,LOS ANGELES LAKERS
zubaciv01,Ivica Zubac,2019,TOT
zubaciv01,Ivica Zubac,2019,LOS ANGELES LAKERS
zubaciv01,Ivica Zubac,2019,LOS ANGELES CLIPPERS
grahatr01,Treveon Graham,2017,CHARLOTTE HORNETS
grahatr01,Treveon Graham,2018,CHARLOTTE HORNETS
grahatr01,Treveon Graham,2019,BROOKLYN NETS
labissk01,Skal Labissiere,2017,SACRAMENTO KINGS
labissk01,Skal Labissiere,2018,SACRAMENTO KINGS
labissk01,Skal Labissiere,2019,TOT
labissk01,Skal Labissiere,2019,SACRAMENTO KINGS
labissk01,Skal Labissiere,2019,PORTLAND TRAIL BLAZERS
papagge01,Georgios Papagiannis,2017,SACRAMENTO KINGS
papagge01,Georgios Papagiannis,2018,TOT
papagge01,Georgios Papagiannis,2018,SACRAMENTO KINGS
papagge01,Georgios Papagiannis,2018,PORTLAND TRAIL BLAZERS
beaslma01,Malik Beasley,2017,DENVER NUGGETS
beaslma01,Malik Beasley,2018,DENVER NUGGETS
beaslma01,Malik Beasley,2019,DENVER NUGGETS
jacksde01,Demetrius Jackson,2017,BOSTON CELTICS
jacksde01,Demetrius Jackson,2018,TOT
jacksde01,Demetrius Jackson,2018,HOUSTON ROCKETS
jacksde01,Demetrius Jackson,2018,PHILADELPHIA 76ERS
jacksde01,Demetrius Jackson,2019,PHILADELPHIA 76ERS
ferreyo01,Yogi Ferrell,2017,TOT
ferreyo01,Yogi Ferrell,2017,BROOKLYN NETS
ferreyo01,Yogi Ferrell,2017,DALLAS MAVERICKS
ferreyo01,Yogi Ferrell,2018,DALLAS MAVERICKS
